system:index,probability,.geo
16129_0,0.29140612,"{""type"":""MultiPoint"",""coordinates"":[]}"
16132_0,0.1093405,"{""type"":""MultiPoint"",""coordinates"":[]}"
16133_0,0.088706054,"{""type"":""MultiPoint"",""coordinates"":[]}"
16134_0,0.24355017,"{""type"":""MultiPoint"",""coordinates"":[]}"
16135_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
16136_0,0.10059872,"{""type"":""MultiPoint"",""coordinates"":[]}"
16137_0,0.35924155,"{""type"":""MultiPoint"",""coordinates"":[]}"
16143_0,0.1603694,"{""type"":""MultiPoint"",""coordinates"":[]}"
16148_0,0.028740555,"{""type"":""MultiPoint"",""coordinates"":[]}"
16149_0,0.94960654,"{""type"":""MultiPoint"",""coordinates"":[]}"
16151_0,0.18339881,"{""type"":""MultiPoint"",""coordinates"":[]}"
16158_0,0.23123239,"{""type"":""MultiPoint"",""coordinates"":[]}"
16159_0,0.075928405,"{""type"":""MultiPoint"",""coordinates"":[]}"
16161_0,0.12110035,"{""type"":""MultiPoint"",""coordinates"":[]}"
16163_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
16164_0,0.08960526,"{""type"":""MultiPoint"",""coordinates"":[]}"
16167_0,0.14462978,"{""type"":""MultiPoint"",""coordinates"":[]}"
16168_0,0.13534379,"{""type"":""MultiPoint"",""coordinates"":[]}"
16171_0,0.9984116,"{""type"":""MultiPoint"",""coordinates"":[]}"
16172_0,0.44020504,"{""type"":""MultiPoint"",""coordinates"":[]}"
16177_0,0.084285885,"{""type"":""MultiPoint"",""coordinates"":[]}"
16180_0,0.09046068,"{""type"":""MultiPoint"",""coordinates"":[]}"
16181_0,0.12489861,"{""type"":""MultiPoint"",""coordinates"":[]}"
16182_0,0.08179126,"{""type"":""MultiPoint"",""coordinates"":[]}"
16183_0,0.06478382,"{""type"":""MultiPoint"",""coordinates"":[]}"
16184_0,0.17636842,"{""type"":""MultiPoint"",""coordinates"":[]}"
16186_0,0.29140612,"{""type"":""MultiPoint"",""coordinates"":[]}"
16190_0,0.082051955,"{""type"":""MultiPoint"",""coordinates"":[]}"
16191_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
16195_0,0.7389974,"{""type"":""MultiPoint"",""coordinates"":[]}"
16196_0,0.47595653,"{""type"":""MultiPoint"",""coordinates"":[]}"
16199_0,0.027464041,"{""type"":""MultiPoint"",""coordinates"":[]}"
16201_0,0.11924733,"{""type"":""MultiPoint"",""coordinates"":[]}"
16202_0,0.2675212,"{""type"":""MultiPoint"",""coordinates"":[]}"
16206_0,0.29140612,"{""type"":""MultiPoint"",""coordinates"":[]}"
16207_0,0.14462978,"{""type"":""MultiPoint"",""coordinates"":[]}"
16209_0,0.11712392,"{""type"":""MultiPoint"",""coordinates"":[]}"
16210_0,0.097796425,"{""type"":""MultiPoint"",""coordinates"":[]}"
16212_0,0.50568044,"{""type"":""MultiPoint"",""coordinates"":[]}"
16213_0,0.063124426,"{""type"":""MultiPoint"",""coordinates"":[]}"
16214_0,0.95709825,"{""type"":""MultiPoint"",""coordinates"":[]}"
16216_0,0.31991836,"{""type"":""MultiPoint"",""coordinates"":[]}"
16217_0,0.03387099,"{""type"":""MultiPoint"",""coordinates"":[]}"
16218_0,0.041731,"{""type"":""MultiPoint"",""coordinates"":[]}"
16220_0,0.0039507416,"{""type"":""MultiPoint"",""coordinates"":[]}"
16221_0,0.7357671,"{""type"":""MultiPoint"",""coordinates"":[]}"
16229_0,0.12563357,"{""type"":""MultiPoint"",""coordinates"":[]}"
16231_0,0.54974174,"{""type"":""MultiPoint"",""coordinates"":[]}"
16232_0,0.3023574,"{""type"":""MultiPoint"",""coordinates"":[]}"
16234_0,0.097796425,"{""type"":""MultiPoint"",""coordinates"":[]}"
16235_0,0.07669952,"{""type"":""MultiPoint"",""coordinates"":[]}"
16238_0,0.7309691,"{""type"":""MultiPoint"",""coordinates"":[]}"
16240_0,0.035113607,"{""type"":""MultiPoint"",""coordinates"":[]}"
16242_0,0.187543,"{""type"":""MultiPoint"",""coordinates"":[]}"
16246_0,0.088706054,"{""type"":""MultiPoint"",""coordinates"":[]}"
16248_0,0.10059872,"{""type"":""MultiPoint"",""coordinates"":[]}"
16249_0,0.18460333,"{""type"":""MultiPoint"",""coordinates"":[]}"
16254_0,0.010467444,"{""type"":""MultiPoint"",""coordinates"":[]}"
16255_0,0.10737958,"{""type"":""MultiPoint"",""coordinates"":[]}"
16257_0,0.0867102,"{""type"":""MultiPoint"",""coordinates"":[]}"
16262_0,0.112022206,"{""type"":""MultiPoint"",""coordinates"":[]}"
16263_0,0.04131413,"{""type"":""MultiPoint"",""coordinates"":[]}"
16266_0,0.9628215,"{""type"":""MultiPoint"",""coordinates"":[]}"
16267_0,0.366994,"{""type"":""MultiPoint"",""coordinates"":[]}"
16270_0,0.13454725,"{""type"":""MultiPoint"",""coordinates"":[]}"
16271_0,0.2524695,"{""type"":""MultiPoint"",""coordinates"":[]}"
16279_0,0.051165476,"{""type"":""MultiPoint"",""coordinates"":[]}"
16281_0,0.021119766,"{""type"":""MultiPoint"",""coordinates"":[]}"
16283_0,0.7357671,"{""type"":""MultiPoint"",""coordinates"":[]}"
16289_0,0.0388238,"{""type"":""MultiPoint"",""coordinates"":[]}"
16292_0,0.11229959,"{""type"":""MultiPoint"",""coordinates"":[]}"
16294_0,0.08960526,"{""type"":""MultiPoint"",""coordinates"":[]}"
16296_0,0.080917545,"{""type"":""MultiPoint"",""coordinates"":[]}"
16297_0,0.12123924,"{""type"":""MultiPoint"",""coordinates"":[]}"
16298_0,0.024472926,"{""type"":""MultiPoint"",""coordinates"":[]}"
16303_0,0.04254737,"{""type"":""MultiPoint"",""coordinates"":[]}"
16305_0,0.28433612,"{""type"":""MultiPoint"",""coordinates"":[]}"
16307_0,0.07615826,"{""type"":""MultiPoint"",""coordinates"":[]}"
16309_0,0.04929287,"{""type"":""MultiPoint"",""coordinates"":[]}"
16310_0,0.21362348,"{""type"":""MultiPoint"",""coordinates"":[]}"
16311_0,0.29140612,"{""type"":""MultiPoint"",""coordinates"":[]}"
16312_0,0.051366586,"{""type"":""MultiPoint"",""coordinates"":[]}"
16313_0,0.057327054,"{""type"":""MultiPoint"",""coordinates"":[]}"
16315_0,0.01786178,"{""type"":""MultiPoint"",""coordinates"":[]}"
16316_0,0.021263884,"{""type"":""MultiPoint"",""coordinates"":[]}"
16317_0,0.10631123,"{""type"":""MultiPoint"",""coordinates"":[]}"
16318_0,0.384725,"{""type"":""MultiPoint"",""coordinates"":[]}"
16319_0,0.25047827,"{""type"":""MultiPoint"",""coordinates"":[]}"
16321_0,0.012327017,"{""type"":""MultiPoint"",""coordinates"":[]}"
16330_0,0.18877323,"{""type"":""MultiPoint"",""coordinates"":[]}"
16331_0,0.11374652,"{""type"":""MultiPoint"",""coordinates"":[]}"
16332_0,0.15302198,"{""type"":""MultiPoint"",""coordinates"":[]}"
16333_0,0.14827345,"{""type"":""MultiPoint"",""coordinates"":[]}"
16335_0,0.06691962,"{""type"":""MultiPoint"",""coordinates"":[]}"
16337_0,0.11185759,"{""type"":""MultiPoint"",""coordinates"":[]}"
16338_0,0.9826156,"{""type"":""MultiPoint"",""coordinates"":[]}"
16339_0,0.38124594,"{""type"":""MultiPoint"",""coordinates"":[]}"
16341_0,0.2076316,"{""type"":""MultiPoint"",""coordinates"":[]}"
16346_0,0.062192984,"{""type"":""MultiPoint"",""coordinates"":[]}"
16347_0,0.107677706,"{""type"":""MultiPoint"",""coordinates"":[]}"
16348_0,0.0548835,"{""type"":""MultiPoint"",""coordinates"":[]}"
16350_0,0.10795425,"{""type"":""MultiPoint"",""coordinates"":[]}"
16351_0,0.11271828,"{""type"":""MultiPoint"",""coordinates"":[]}"
16355_0,0.105850175,"{""type"":""MultiPoint"",""coordinates"":[]}"
16356_0,0.3675075,"{""type"":""MultiPoint"",""coordinates"":[]}"
16357_0,0.4802776,"{""type"":""MultiPoint"",""coordinates"":[]}"
16358_0,0.3875038,"{""type"":""MultiPoint"",""coordinates"":[]}"
16361_0,0.01953822,"{""type"":""MultiPoint"",""coordinates"":[]}"
16366_0,0.037192237,"{""type"":""MultiPoint"",""coordinates"":[]}"
16370_0,0.03599263,"{""type"":""MultiPoint"",""coordinates"":[]}"
16371_0,0.075928405,"{""type"":""MultiPoint"",""coordinates"":[]}"
16375_0,0.17270221,"{""type"":""MultiPoint"",""coordinates"":[]}"
16378_0,0.062192984,"{""type"":""MultiPoint"",""coordinates"":[]}"
16379_0,0.06765379,"{""type"":""MultiPoint"",""coordinates"":[]}"
16380_0,0.9212437,"{""type"":""MultiPoint"",""coordinates"":[]}"
16381_0,0.08960526,"{""type"":""MultiPoint"",""coordinates"":[]}"
16385_0,0.95170504,"{""type"":""MultiPoint"",""coordinates"":[]}"
16386_0,0.037136648,"{""type"":""MultiPoint"",""coordinates"":[]}"
16387_0,0.03387099,"{""type"":""MultiPoint"",""coordinates"":[]}"
16391_0,0.06765379,"{""type"":""MultiPoint"",""coordinates"":[]}"
16392_0,0.3382676,"{""type"":""MultiPoint"",""coordinates"":[]}"
16394_0,0.16777518,"{""type"":""MultiPoint"",""coordinates"":[]}"
16396_0,0.05285938,"{""type"":""MultiPoint"",""coordinates"":[]}"
16397_0,0.105786815,"{""type"":""MultiPoint"",""coordinates"":[]}"
16405_0,0.48459473,"{""type"":""MultiPoint"",""coordinates"":[]}"
16408_0,0.18877323,"{""type"":""MultiPoint"",""coordinates"":[]}"
16409_0,0.17115282,"{""type"":""MultiPoint"",""coordinates"":[]}"
16411_0,0.09558582,"{""type"":""MultiPoint"",""coordinates"":[]}"
16413_0,0.2944757,"{""type"":""MultiPoint"",""coordinates"":[]}"
16414_0,0.11586654,"{""type"":""MultiPoint"",""coordinates"":[]}"
16418_0,0.097796425,"{""type"":""MultiPoint"",""coordinates"":[]}"
16420_0,0.23416746,"{""type"":""MultiPoint"",""coordinates"":[]}"
16421_0,0.69131577,"{""type"":""MultiPoint"",""coordinates"":[]}"
16423_0,0.5364599,"{""type"":""MultiPoint"",""coordinates"":[]}"
16424_0,8.9404575E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
16425_0,0.17347814,"{""type"":""MultiPoint"",""coordinates"":[]}"
16426_0,0.06263004,"{""type"":""MultiPoint"",""coordinates"":[]}"
16431_0,0.18784806,"{""type"":""MultiPoint"",""coordinates"":[]}"
16433_0,0.0039507416,"{""type"":""MultiPoint"",""coordinates"":[]}"
16435_0,0.3392879,"{""type"":""MultiPoint"",""coordinates"":[]}"
16436_0,0.5457429,"{""type"":""MultiPoint"",""coordinates"":[]}"
16439_0,0.2427413,"{""type"":""MultiPoint"",""coordinates"":[]}"
16440_0,0.5647319,"{""type"":""MultiPoint"",""coordinates"":[]}"
16442_0,0.15246546,"{""type"":""MultiPoint"",""coordinates"":[]}"
16443_0,0.105786815,"{""type"":""MultiPoint"",""coordinates"":[]}"
16444_0,0.1687904,"{""type"":""MultiPoint"",""coordinates"":[]}"
16445_0,0.13803168,"{""type"":""MultiPoint"",""coordinates"":[]}"
16447_0,0.12563357,"{""type"":""MultiPoint"",""coordinates"":[]}"
16448_0,0.013207978,"{""type"":""MultiPoint"",""coordinates"":[]}"
16449_0,0.2623607,"{""type"":""MultiPoint"",""coordinates"":[]}"
16450_0,0.11084138,"{""type"":""MultiPoint"",""coordinates"":[]}"
16454_0,0.021491943,"{""type"":""MultiPoint"",""coordinates"":[]}"
16458_0,0.052216884,"{""type"":""MultiPoint"",""coordinates"":[]}"
16459_0,0.2265144,"{""type"":""MultiPoint"",""coordinates"":[]}"
16461_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
16463_0,0.0867102,"{""type"":""MultiPoint"",""coordinates"":[]}"
16464_0,0.3122051,"{""type"":""MultiPoint"",""coordinates"":[]}"
16472_0,0.20752937,"{""type"":""MultiPoint"",""coordinates"":[]}"
16473_0,0.0139602395,"{""type"":""MultiPoint"",""coordinates"":[]}"
16479_0,0.1093405,"{""type"":""MultiPoint"",""coordinates"":[]}"
16481_0,0.055208884,"{""type"":""MultiPoint"",""coordinates"":[]}"
16482_0,0.0039507416,"{""type"":""MultiPoint"",""coordinates"":[]}"
16485_0,0.609355,"{""type"":""MultiPoint"",""coordinates"":[]}"
16486_0,0.08724317,"{""type"":""MultiPoint"",""coordinates"":[]}"
16487_0,0.059945602,"{""type"":""MultiPoint"",""coordinates"":[]}"
16492_0,0.0658227,"{""type"":""MultiPoint"",""coordinates"":[]}"
16493_0,0.5422807,"{""type"":""MultiPoint"",""coordinates"":[]}"
16499_0,0.014485282,"{""type"":""MultiPoint"",""coordinates"":[]}"
16500_0,0.51943034,"{""type"":""MultiPoint"",""coordinates"":[]}"
16501_0,0.17902705,"{""type"":""MultiPoint"",""coordinates"":[]}"
16502_0,0.06793081,"{""type"":""MultiPoint"",""coordinates"":[]}"
16503_0,0.022349652,"{""type"":""MultiPoint"",""coordinates"":[]}"
16504_0,0.16658853,"{""type"":""MultiPoint"",""coordinates"":[]}"
16509_0,0.33797872,"{""type"":""MultiPoint"",""coordinates"":[]}"
16513_0,0.079990454,"{""type"":""MultiPoint"",""coordinates"":[]}"
16514_0,0.6542831,"{""type"":""MultiPoint"",""coordinates"":[]}"
16517_0,0.075081296,"{""type"":""MultiPoint"",""coordinates"":[]}"
16518_0,0.1110861,"{""type"":""MultiPoint"",""coordinates"":[]}"
16519_0,0.37606007,"{""type"":""MultiPoint"",""coordinates"":[]}"
16520_0,0.22302133,"{""type"":""MultiPoint"",""coordinates"":[]}"
16529_0,0.14519536,"{""type"":""MultiPoint"",""coordinates"":[]}"
16530_0,0.6706327,"{""type"":""MultiPoint"",""coordinates"":[]}"
16531_0,0.42129546,"{""type"":""MultiPoint"",""coordinates"":[]}"
16532_0,0.037091296,"{""type"":""MultiPoint"",""coordinates"":[]}"
16534_0,0.33383775,"{""type"":""MultiPoint"",""coordinates"":[]}"
16536_0,0.19797829,"{""type"":""MultiPoint"",""coordinates"":[]}"
16541_0,0.0010790095,"{""type"":""MultiPoint"",""coordinates"":[]}"
16542_0,0.06594758,"{""type"":""MultiPoint"",""coordinates"":[]}"
16543_0,0.010488413,"{""type"":""MultiPoint"",""coordinates"":[]}"
16544_0,0.2438891,"{""type"":""MultiPoint"",""coordinates"":[]}"
16545_0,0.18016276,"{""type"":""MultiPoint"",""coordinates"":[]}"
16551_0,0.082722835,"{""type"":""MultiPoint"",""coordinates"":[]}"
16553_0,0.18456773,"{""type"":""MultiPoint"",""coordinates"":[]}"
16557_0,0.07615826,"{""type"":""MultiPoint"",""coordinates"":[]}"
16558_0,0.08122719,"{""type"":""MultiPoint"",""coordinates"":[]}"
16559_0,0.4802776,"{""type"":""MultiPoint"",""coordinates"":[]}"
16560_0,0.14122738,"{""type"":""MultiPoint"",""coordinates"":[]}"
16565_0,0.18456773,"{""type"":""MultiPoint"",""coordinates"":[]}"
16568_0,0.11579308,"{""type"":""MultiPoint"",""coordinates"":[]}"
16569_0,0.105786815,"{""type"":""MultiPoint"",""coordinates"":[]}"
16570_0,0.33768165,"{""type"":""MultiPoint"",""coordinates"":[]}"
16571_0,0.983335,"{""type"":""MultiPoint"",""coordinates"":[]}"
16573_0,0.094737224,"{""type"":""MultiPoint"",""coordinates"":[]}"
16574_0,0.08440304,"{""type"":""MultiPoint"",""coordinates"":[]}"
16576_0,0.07669952,"{""type"":""MultiPoint"",""coordinates"":[]}"
16577_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
16579_0,0.27238712,"{""type"":""MultiPoint"",""coordinates"":[]}"
16588_0,0.065271914,"{""type"":""MultiPoint"",""coordinates"":[]}"
16596_0,0.983335,"{""type"":""MultiPoint"",""coordinates"":[]}"
16598_0,0.05538638,"{""type"":""MultiPoint"",""coordinates"":[]}"
16602_0,0.3875038,"{""type"":""MultiPoint"",""coordinates"":[]}"
16605_0,0.09554416,"{""type"":""MultiPoint"",""coordinates"":[]}"
16606_0,0.22771835,"{""type"":""MultiPoint"",""coordinates"":[]}"
16607_0,0.11579308,"{""type"":""MultiPoint"",""coordinates"":[]}"
16609_0,0.078947805,"{""type"":""MultiPoint"",""coordinates"":[]}"
16610_0,0.29846126,"{""type"":""MultiPoint"",""coordinates"":[]}"
16614_0,0.17328624,"{""type"":""MultiPoint"",""coordinates"":[]}"
16618_0,0.24009055,"{""type"":""MultiPoint"",""coordinates"":[]}"
16621_0,0.030385124,"{""type"":""MultiPoint"",""coordinates"":[]}"
16624_0,0.1824619,"{""type"":""MultiPoint"",""coordinates"":[]}"
16626_0,0.09343831,"{""type"":""MultiPoint"",""coordinates"":[]}"
16631_0,0.052424774,"{""type"":""MultiPoint"",""coordinates"":[]}"
16638_0,0.284508,"{""type"":""MultiPoint"",""coordinates"":[]}"
16639_0,0.13333978,"{""type"":""MultiPoint"",""coordinates"":[]}"
16643_0,0.2806642,"{""type"":""MultiPoint"",""coordinates"":[]}"
16644_0,0.059212394,"{""type"":""MultiPoint"",""coordinates"":[]}"
16647_0,0.07381871,"{""type"":""MultiPoint"",""coordinates"":[]}"
16652_0,0.03296321,"{""type"":""MultiPoint"",""coordinates"":[]}"
16662_0,0.15916133,"{""type"":""MultiPoint"",""coordinates"":[]}"
16663_0,0.24355017,"{""type"":""MultiPoint"",""coordinates"":[]}"
16664_0,0.47382164,"{""type"":""MultiPoint"",""coordinates"":[]}"
16665_0,0.0014359325,"{""type"":""MultiPoint"",""coordinates"":[]}"
16666_0,0.14356324,"{""type"":""MultiPoint"",""coordinates"":[]}"
16667_0,0.022156408,"{""type"":""MultiPoint"",""coordinates"":[]}"
16668_0,0.23123239,"{""type"":""MultiPoint"",""coordinates"":[]}"
16669_0,0.07963129,"{""type"":""MultiPoint"",""coordinates"":[]}"
16672_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
16681_0,0.2438891,"{""type"":""MultiPoint"",""coordinates"":[]}"
16684_0,0.10851797,"{""type"":""MultiPoint"",""coordinates"":[]}"
16690_0,0.18456773,"{""type"":""MultiPoint"",""coordinates"":[]}"
16696_0,0.19359218,"{""type"":""MultiPoint"",""coordinates"":[]}"
16698_0,0.74816173,"{""type"":""MultiPoint"",""coordinates"":[]}"
16703_0,0.44791245,"{""type"":""MultiPoint"",""coordinates"":[]}"
16704_0,0.021119766,"{""type"":""MultiPoint"",""coordinates"":[]}"
16705_0,0.35658762,"{""type"":""MultiPoint"",""coordinates"":[]}"
16709_0,0.10059872,"{""type"":""MultiPoint"",""coordinates"":[]}"
16712_0,0.18906175,"{""type"":""MultiPoint"",""coordinates"":[]}"
16718_0,0.49290863,"{""type"":""MultiPoint"",""coordinates"":[]}"
16721_0,0.10043903,"{""type"":""MultiPoint"",""coordinates"":[]}"
16725_0,0.09460962,"{""type"":""MultiPoint"",""coordinates"":[]}"
16726_0,0.28131342,"{""type"":""MultiPoint"",""coordinates"":[]}"
16727_0,0.17375225,"{""type"":""MultiPoint"",""coordinates"":[]}"
16729_0,0.10829289,"{""type"":""MultiPoint"",""coordinates"":[]}"
16730_0,0.23048483,"{""type"":""MultiPoint"",""coordinates"":[]}"
16733_0,0.08411647,"{""type"":""MultiPoint"",""coordinates"":[]}"
16741_0,0.09609899,"{""type"":""MultiPoint"",""coordinates"":[]}"
16742_0,0.011475624,"{""type"":""MultiPoint"",""coordinates"":[]}"
16743_0,0.2632114,"{""type"":""MultiPoint"",""coordinates"":[]}"
16744_0,0.6032758,"{""type"":""MultiPoint"",""coordinates"":[]}"
16745_0,0.031937007,"{""type"":""MultiPoint"",""coordinates"":[]}"
16747_0,0.38284743,"{""type"":""MultiPoint"",""coordinates"":[]}"
16748_0,0.06765379,"{""type"":""MultiPoint"",""coordinates"":[]}"
16749_0,0.06765379,"{""type"":""MultiPoint"",""coordinates"":[]}"
16750_0,0.04254737,"{""type"":""MultiPoint"",""coordinates"":[]}"
16751_0,0.19546548,"{""type"":""MultiPoint"",""coordinates"":[]}"
16752_0,0.062192984,"{""type"":""MultiPoint"",""coordinates"":[]}"
16753_0,0.37606007,"{""type"":""MultiPoint"",""coordinates"":[]}"
16754_0,0.08138029,"{""type"":""MultiPoint"",""coordinates"":[]}"
16758_0,0.2806642,"{""type"":""MultiPoint"",""coordinates"":[]}"
16759_0,0.02513895,"{""type"":""MultiPoint"",""coordinates"":[]}"
16762_0,0.9977162,"{""type"":""MultiPoint"",""coordinates"":[]}"
16767_0,0.04504853,"{""type"":""MultiPoint"",""coordinates"":[]}"
16768_0,0.07561979,"{""type"":""MultiPoint"",""coordinates"":[]}"
16772_0,0.20238061,"{""type"":""MultiPoint"",""coordinates"":[]}"
16775_0,0.18588382,"{""type"":""MultiPoint"",""coordinates"":[]}"
16779_0,0.08986419,"{""type"":""MultiPoint"",""coordinates"":[]}"
16780_0,0.1687904,"{""type"":""MultiPoint"",""coordinates"":[]}"
16786_0,0.105786815,"{""type"":""MultiPoint"",""coordinates"":[]}"
16787_0,0.0787607,"{""type"":""MultiPoint"",""coordinates"":[]}"
16788_0,0.9984116,"{""type"":""MultiPoint"",""coordinates"":[]}"
16791_0,0.9984116,"{""type"":""MultiPoint"",""coordinates"":[]}"
16792_0,0.057981912,"{""type"":""MultiPoint"",""coordinates"":[]}"
16798_0,0.09343831,"{""type"":""MultiPoint"",""coordinates"":[]}"
16800_0,0.63361526,"{""type"":""MultiPoint"",""coordinates"":[]}"
16801_0,0.22559902,"{""type"":""MultiPoint"",""coordinates"":[]}"
16805_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
16807_0,0.3392879,"{""type"":""MultiPoint"",""coordinates"":[]}"
16808_0,0.020738717,"{""type"":""MultiPoint"",""coordinates"":[]}"
16813_0,0.10576038,"{""type"":""MultiPoint"",""coordinates"":[]}"
16825_0,0.082366966,"{""type"":""MultiPoint"",""coordinates"":[]}"
16829_0,0.33560166,"{""type"":""MultiPoint"",""coordinates"":[]}"
16833_0,0.18877323,"{""type"":""MultiPoint"",""coordinates"":[]}"
16835_0,0.097796425,"{""type"":""MultiPoint"",""coordinates"":[]}"
16839_0,0.11686939,"{""type"":""MultiPoint"",""coordinates"":[]}"
16843_0,0.11975249,"{""type"":""MultiPoint"",""coordinates"":[]}"
16845_0,0.34347838,"{""type"":""MultiPoint"",""coordinates"":[]}"
16846_0,0.0039507416,"{""type"":""MultiPoint"",""coordinates"":[]}"
16847_0,0.20728236,"{""type"":""MultiPoint"",""coordinates"":[]}"
16853_0,0.18877323,"{""type"":""MultiPoint"",""coordinates"":[]}"
16856_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
16859_0,0.103687,"{""type"":""MultiPoint"",""coordinates"":[]}"
16864_0,0.9927683,"{""type"":""MultiPoint"",""coordinates"":[]}"
16865_0,0.13333978,"{""type"":""MultiPoint"",""coordinates"":[]}"
16870_0,0.24892074,"{""type"":""MultiPoint"",""coordinates"":[]}"
16872_0,0.43066147,"{""type"":""MultiPoint"",""coordinates"":[]}"
16874_0,0.11796757,"{""type"":""MultiPoint"",""coordinates"":[]}"
16875_0,0.23345903,"{""type"":""MultiPoint"",""coordinates"":[]}"
16876_0,0.13333978,"{""type"":""MultiPoint"",""coordinates"":[]}"
16878_0,0.22559902,"{""type"":""MultiPoint"",""coordinates"":[]}"
16879_0,0.07154436,"{""type"":""MultiPoint"",""coordinates"":[]}"
16882_0,0.395134,"{""type"":""MultiPoint"",""coordinates"":[]}"
16883_0,0.02936829,"{""type"":""MultiPoint"",""coordinates"":[]}"
16884_0,0.3470214,"{""type"":""MultiPoint"",""coordinates"":[]}"
16885_0,0.2438891,"{""type"":""MultiPoint"",""coordinates"":[]}"
16886_0,0.15351005,"{""type"":""MultiPoint"",""coordinates"":[]}"
16891_0,0.23345903,"{""type"":""MultiPoint"",""coordinates"":[]}"
16895_0,0.4274402,"{""type"":""MultiPoint"",""coordinates"":[]}"
16899_0,0.026510319,"{""type"":""MultiPoint"",""coordinates"":[]}"
16900_0,0.24883893,"{""type"":""MultiPoint"",""coordinates"":[]}"
16901_0,0.9721303,"{""type"":""MultiPoint"",""coordinates"":[]}"
16903_0,0.086008824,"{""type"":""MultiPoint"",""coordinates"":[]}"
16905_0,0.03387099,"{""type"":""MultiPoint"",""coordinates"":[]}"
16908_0,0.042498965,"{""type"":""MultiPoint"",""coordinates"":[]}"
16909_0,0.7389974,"{""type"":""MultiPoint"",""coordinates"":[]}"
16911_0,0.9981976,"{""type"":""MultiPoint"",""coordinates"":[]}"
16912_0,0.6946753,"{""type"":""MultiPoint"",""coordinates"":[]}"
16918_0,0.013554166,"{""type"":""MultiPoint"",""coordinates"":[]}"
16919_0,0.088706054,"{""type"":""MultiPoint"",""coordinates"":[]}"
16920_0,0.63361526,"{""type"":""MultiPoint"",""coordinates"":[]}"
16921_0,0.18456773,"{""type"":""MultiPoint"",""coordinates"":[]}"
16922_0,0.29140612,"{""type"":""MultiPoint"",""coordinates"":[]}"
16924_0,0.2691035,"{""type"":""MultiPoint"",""coordinates"":[]}"
16926_0,0.098490864,"{""type"":""MultiPoint"",""coordinates"":[]}"
16928_0,0.10906287,"{""type"":""MultiPoint"",""coordinates"":[]}"
16930_0,0.2889387,"{""type"":""MultiPoint"",""coordinates"":[]}"
16932_0,0.0025054368,"{""type"":""MultiPoint"",""coordinates"":[]}"
16933_0,0.10885331,"{""type"":""MultiPoint"",""coordinates"":[]}"
16936_0,0.028932964,"{""type"":""MultiPoint"",""coordinates"":[]}"
16938_0,0.055208884,"{""type"":""MultiPoint"",""coordinates"":[]}"
16940_0,0.6710661,"{""type"":""MultiPoint"",""coordinates"":[]}"
16941_0,0.022349652,"{""type"":""MultiPoint"",""coordinates"":[]}"
16942_0,0.10033204,"{""type"":""MultiPoint"",""coordinates"":[]}"
16943_0,0.041577693,"{""type"":""MultiPoint"",""coordinates"":[]}"
16944_0,0.45599988,"{""type"":""MultiPoint"",""coordinates"":[]}"
16946_0,0.060554218,"{""type"":""MultiPoint"",""coordinates"":[]}"
16947_0,0.46707267,"{""type"":""MultiPoint"",""coordinates"":[]}"
16950_0,0.09641376,"{""type"":""MultiPoint"",""coordinates"":[]}"
16953_0,0.14546044,"{""type"":""MultiPoint"",""coordinates"":[]}"
16955_0,0.0039507416,"{""type"":""MultiPoint"",""coordinates"":[]}"
16957_0,0.073705494,"{""type"":""MultiPoint"",""coordinates"":[]}"
16958_0,0.08960526,"{""type"":""MultiPoint"",""coordinates"":[]}"
16959_0,0.1584743,"{""type"":""MultiPoint"",""coordinates"":[]}"
16962_0,0.22559902,"{""type"":""MultiPoint"",""coordinates"":[]}"
16963_0,0.06487215,"{""type"":""MultiPoint"",""coordinates"":[]}"
16965_0,0.0853373,"{""type"":""MultiPoint"",""coordinates"":[]}"
16966_0,0.4976047,"{""type"":""MultiPoint"",""coordinates"":[]}"
16970_0,0.17604549,"{""type"":""MultiPoint"",""coordinates"":[]}"
16971_0,0.059212394,"{""type"":""MultiPoint"",""coordinates"":[]}"
16973_0,0.37729144,"{""type"":""MultiPoint"",""coordinates"":[]}"
16976_0,0.48827368,"{""type"":""MultiPoint"",""coordinates"":[]}"
16979_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
16980_0,0.12263602,"{""type"":""MultiPoint"",""coordinates"":[]}"
16983_0,0.3544604,"{""type"":""MultiPoint"",""coordinates"":[]}"
16986_0,0.060420234,"{""type"":""MultiPoint"",""coordinates"":[]}"
16990_0,0.14462978,"{""type"":""MultiPoint"",""coordinates"":[]}"
16994_0,0.059212394,"{""type"":""MultiPoint"",""coordinates"":[]}"
16995_0,0.024946518,"{""type"":""MultiPoint"",""coordinates"":[]}"
16997_0,0.20938267,"{""type"":""MultiPoint"",""coordinates"":[]}"
