variable,x_value,probability
bio_15,332.93928521738945,0.08972328901290894
bio_15,335.6816958695631,0.08972328901290894
bio_15,338.4241065217368,0.08972328901290894
bio_15,341.1665171739105,0.08972328901290894
bio_15,343.90892782608415,0.08972328901290894
bio_15,346.65133847825786,0.08972328901290894
bio_15,349.3937491304315,0.6111401915550232
bio_15,352.1361597826052,0.6111401915550232
bio_15,354.8785704347789,0.6111401915550232
bio_15,357.62098108695255,0.6111401915550232
bio_15,360.36339173912626,0.6111401915550232
bio_15,363.10580239129996,0.6111401915550232
bio_15,365.8482130434736,0.5668425559997559
bio_15,368.5906236956473,0.5128950476646423
bio_15,371.33303434782096,0.5128950476646423
bio_15,374.07544499999466,0.3882327377796173
bio_15,376.8178556521683,0.3882327377796173
bio_15,379.560266304342,0.3882327377796173
bio_15,382.3026769565157,0.3882327377796173
bio_15,385.0450876086894,0.3882327377796173
bio_15,387.78749826086306,0.3882327377796173
bio_15,390.52990891303676,0.3882327377796173
bio_15,393.2723195652104,0.3882327377796173
bio_15,396.0147302173841,0.3882327377796173
bio_15,398.7571408695578,0.3882327377796173
bio_15,401.49955152173146,0.3882327377796173
bio_15,404.24196217390516,0.3882327377796173
bio_15,406.9843728260788,0.3882327377796173
bio_15,409.7267834782525,0.3882327377796173
bio_15,412.4691941304262,0.3882327377796173
bio_15,415.21160478259986,0.3882327377796173
bio_15,417.95401543477357,0.3882327377796173
bio_15,420.6964260869472,0.3882327377796173
bio_15,423.4388367391209,0.3882327377796173
bio_15,426.1812473912946,0.3882327377796173
bio_15,428.92365804346827,0.3882327377796173
bio_15,431.66606869564197,0.3882327377796173
bio_15,434.4084793478156,0.3882327377796173
bio_15,437.1508899999893,0.3882327377796173
bio_15,439.893300652163,0.2693989872932434
bio_15,442.63571130433667,0.2693989872932434
bio_15,445.37812195651037,0.2693989872932434
bio_15,448.120532608684,0.2693989872932434
bio_15,450.8629432608577,0.2693989872932434
bio_15,453.6053539130314,0.2693989872932434
bio_15,456.3477645652051,0.2693989872932434
bio_15,459.09017521737877,0.2693989872932434
bio_15,461.8325858695524,0.2693989872932434
bio_15,464.5749965217261,0.2693989872932434
bio_15,467.3174071738998,0.2693989872932434
bio_15,470.0598178260735,0.2693989872932434
bio_15,472.8022284782472,0.2693989872932434
bio_15,475.5446391304208,0.2693989872932434
bio_15,478.2870497825945,0.2693989872932434
bio_15,481.0294604347682,0.2693989872932434
bio_15,483.7718710869419,0.2693989872932434
bio_15,486.5142817391156,0.2693989872932434
bio_15,489.2566923912892,0.2693989872932434
bio_15,491.9991030434629,0.2693989872932434
bio_15,494.7415136956366,0.2693989872932434
bio_15,497.48392434781033,0.2693989872932434
bio_15,500.226334999984,0.2693989872932434
bio_15,502.9687456521576,0.2693989872932434
bio_15,505.7111563043313,0.2693989872932434
bio_15,508.45356695650503,0.2693989872932434
bio_15,511.19597760867873,0.2693989872932434
bio_15,513.9383882608524,0.2693989872932434
bio_15,516.680798913026,0.2693989872932434
bio_15,519.4232095651997,0.2693989872932434
bio_15,522.1656202173734,0.2693989872932434
bio_15,524.9080308695471,0.2693989872932434
bio_15,527.6504415217207,0.2693989872932434
bio_15,530.3928521738944,0.2693989872932434
bio_15,533.1352628260681,0.2693989872932434
bio_15,535.8776734782418,0.2693989872932434
bio_15,538.6200841304155,0.3599417805671692
bio_15,541.3624947825892,0.3599417805671692
bio_15,544.1049054347629,0.3599417805671692
bio_15,546.8473160869365,0.3599417805671692
bio_15,549.5897267391102,0.3599417805671692
bio_15,552.3321373912839,0.3599417805671692
bio_15,555.0745480434575,0.3599417805671692
bio_15,557.8169586956312,0.3599417805671692
bio_15,560.5593693478049,0.3599417805671692
bio_15,563.3017799999786,0.3599417805671692
bio_15,566.0441906521523,0.3599417805671692
bio_15,568.786601304326,0.3599417805671692
bio_15,571.5290119564997,0.3599417805671692
bio_15,574.2714226086733,0.3599417805671692
bio_15,577.013833260847,0.3599417805671692
bio_15,579.7562439130207,0.3599417805671692
